date,close,high,low,open,volume,adjClose
2016-09-21 00:00:00+00:00,113.55,113.989,112.441,113.85,36003185,26.65821018
2016-09-22 00:00:00+00:00,114.62,114.94,114,114.35,31073984,26.9094148
2016-09-23 00:00:00+00:00,112.71,114.79,111.55,114.42,52481151,26.46100281
2016-09-26 00:00:00+00:00,112.88,113.39,111.55,111.64,29869442,26.50091382
2016-09-27 00:00:00+00:00,113.09,113.18,112.34,113,24607412,26.55021567
2016-09-28 00:00:00+00:00,113.95,114.64,113.43,113.69,29641085,26.75211845
2016-09-29 00:00:00+00:00,112.18,113.8,111.8,113.16,35886990,26.33657435
2016-09-30 00:00:00+00:00,113.05,113.37,111.8,112.46,36379106,26.54082484
2016-10-03 00:00:00+00:00,112.52,113.05,112.28,112.71,21701760,26.41639638
2016-10-04 00:00:00+00:00,113,114.31,112.63,113.06,29736835,26.52908631
2016-10-05 00:00:00+00:00,113.05,113.66,112.69,113.4,21453089,26.54082484
2016-10-06 00:00:00+00:00,113.89,114.34,113.13,113.7,28779313,26.73803221
2016-10-07 00:00:00+00:00,114.06,114.56,113.51,114.31,24358443,26.77794322
2016-10-10 00:00:00+00:00,116.05,116.75,114.72,115.02,36235956,27.24513687
2016-10-11 00:00:00+00:00,116.3,118.69,116.2,117.7,64041043,27.30382953
2016-10-12 00:00:00+00:00,117.34,117.98,116.75,117.35,37586787,27.54799104
2016-10-13 00:00:00+00:00,116.98,117.44,115.72,116.79,35192406,27.46347359
2016-10-14 00:00:00+00:00,117.63,118.17,117.13,117.88,35652191,27.61607453
2016-10-17 00:00:00+00:00,117.55,117.84,116.78,117.33,23624896,27.59729288
2016-10-18 00:00:00+00:00,117.47,118.21,117.45,118.18,24553478,27.57851122
2016-10-19 00:00:00+00:00,117.12,117.76,113.8,117.25,20034594,27.49634149
2016-10-20 00:00:00+00:00,117.06,117.38,116.33,116.86,24125801,27.48225525
2016-10-21 00:00:00+00:00,116.6,116.91,116.28,116.81,23192665,27.37426074
2016-10-24 00:00:00+00:00,117.65,117.74,117,117.1,23538673,27.62076995
2016-10-25 00:00:00+00:00,118.25,118.36,117.31,117.95,48128970,27.76163235
2016-10-26 00:00:00+00:00,115.59,115.7,113.31,114.31,66134219,27.13714235
2016-10-27 00:00:00+00:00,114.48,115.86,114.1,115.39,34562045,26.87654691
2016-10-28 00:00:00+00:00,113.72,115.21,113.45,113.87,37861662,26.69812119
2016-10-31 00:00:00+00:00,113.54,114.23,113.2,113.65,26419398,26.65586247
2016-11-01 00:00:00+00:00,111.49,113.77,110.53,113.46,43825812,26.17458259
2016-11-02 00:00:00+00:00,111.59,112.35,111.23,111.4,28331709,26.19805965
2016-11-03 00:00:00+00:00,109.83,111.46,109.55,110.98,26932602,25.91868255
2016-11-04 00:00:00+00:00,108.84,110.25,108.11,108.53,30836997,25.68505334
2016-11-07 00:00:00+00:00,110.41,110.51,109.46,110.08,32560000,26.05555623
2016-11-08 00:00:00+00:00,111.06,111.72,109.7,110.31,24254179,26.20894914
2016-11-09 00:00:00+00:00,110.88,111.32,108.05,109.88,59176361,26.1664711
2016-11-10 00:00:00+00:00,107.79,111.09,105.83,111.09,57134541,25.43726479
2016-11-11 00:00:00+00:00,108.43,108.87,106.55,106.92,34143898,25.58829781
2016-11-14 00:00:00+00:00,105.71,107.809,104.08,107.32,51175504,24.94640747
2016-11-15 00:00:00+00:00,107.11,107.68,106.1593,106.57,32264510,25.27679221
2016-11-16 00:00:00+00:00,109.99,110.23,106.6,106.7,58840522,25.95644081
2016-11-17 00:00:00+00:00,109.95,110.35,108.83,109.81,27632003,25.94700124
2016-11-18 00:00:00+00:00,110.06,110.54,109.66,109.72,28428917,25.97296004
2016-11-21 00:00:00+00:00,111.73,111.99,110.01,110.12,29264571,26.36706184
2016-11-22 00:00:00+00:00,111.8,112.42,111.4,111.95,25965534,26.38358107
2016-11-23 00:00:00+00:00,111.23,111.51,110.33,111.36,27426394,26.24906729
2016-11-25 00:00:00+00:00,111.79,111.87,110.95,111.13,11475922,26.38122118
2016-11-28 00:00:00+00:00,111.57,112.465,111.39,111.43,27193983,26.32930358
2016-11-29 00:00:00+00:00,111.46,112.03,110.07,110.78,28528750,26.30334478
2016-11-30 00:00:00+00:00,110.52,112.2,110.27,111.56,36162258,26.08151503
2016-12-01 00:00:00+00:00,109.49,110.94,109.03,110.365,37086862,25.83844626
2016-12-02 00:00:00+00:00,109.9,110.09,108.85,109.17,26527997,25.93520179
2016-12-05 00:00:00+00:00,109.11,110.03,108.25,110,34324540,25.7487704
2016-12-06 00:00:00+00:00,109.95,110.36,109.19,109.5,26195462,25.94700124
2016-12-07 00:00:00+00:00,111.03,111.19,109.16,109.26,29998719,26.20186947
2016-12-08 00:00:00+00:00,112.12,112.43,110.6,110.86,27068316,26.45909758
2016-12-09 00:00:00+00:00,113.95,114.7,112.31,112.31,34402627,26.89095763
2016-12-12 00:00:00+00:00,113.3,115,112.49,113.29,26374377,26.73756472
2016-12-13 00:00:00+00:00,115.19,115.92,113.75,113.84,43733811,27.18358411
2016-12-14 00:00:00+00:00,115.19,116.2,114.98,115.04,34031834,27.18358411
2016-12-15 00:00:00+00:00,115.82,116.73,115.23,115.38,46524544,27.33225724
2016-12-16 00:00:00+00:00,115.97,116.5,115.645,116.47,44351134,27.36765561
2016-12-19 00:00:00+00:00,116.64,117.38,115.75,115.8,27779423,27.5257683
2016-12-20 00:00:00+00:00,116.95,117.5,116.68,116.74,21424965,27.59892492
2016-12-21 00:00:00+00:00,117.06,117.4,116.78,116.8,23783165,27.62488372
2016-12-22 00:00:00+00:00,116.29,116.51,115.64,116.35,26085854,27.44317212
2016-12-23 00:00:00+00:00,116.52,116.52,115.59,115.59,14249484,27.49744961
2016-12-27 00:00:00+00:00,117.26,117.8,116.49,116.52,18296855,27.67208154
2016-12-28 00:00:00+00:00,116.76,118.0166,116.2,117.52,20905892,27.55408699
2016-12-29 00:00:00+00:00,116.73,117.1095,116.4,116.45,15039519,27.54700732
2016-12-30 00:00:00+00:00,115.82,117.2,115.43,116.65,30586265,27.33225724
2017-01-03 00:00:00+00:00,116.15,116.33,114.76,115.8,28781865,27.41013364
2017-01-04 00:00:00+00:00,116.02,116.51,115.75,115.85,21118116,27.37945506
2017-01-05 00:00:00+00:00,116.61,116.8642,115.81,115.92,22193587,27.51868863
2017-01-06 00:00:00+00:00,117.91,118.16,116.47,116.78,31751900,27.82547446
2017-01-09 00:00:00+00:00,118.99,119.43,117.94,117.95,33561948,28.08034268
2017-01-10 00:00:00+00:00,119.11,119.38,118.3,118.77,24462051,28.10866137
2017-01-11 00:00:00+00:00,119.75,119.93,118.6,118.74,27588593,28.25969439
2017-01-12 00:00:00+00:00,119.25,119.3,118.21,118.895,27086220,28.14169985
2017-01-13 00:00:00+00:00,119.04,119.62,118.81,119.11,26111948,28.09214214
2017-01-17 00:00:00+00:00,120,120.24,118.22,118.34,34439843,28.31869167
2017-01-18 00:00:00+00:00,119.99,120.5,119.71,120,23712961,28.31633178
2017-01-19 00:00:00+00:00,119.78,120.09,119.37,119.4,25597291,28.26677407
2017-01-20 00:00:00+00:00,120,120.45,119.7346,120.45,32597892,28.31869167
2017-01-23 00:00:00+00:00,120.08,120.81,119.77,120,22050218,28.3375708
2017-01-24 00:00:00+00:00,119.97,120.1,119.5,119.55,23211038,28.311612
2017-01-25 00:00:00+00:00,121.88,122.1,120.28,120.42,32586673,28.76235117
2017-01-26 00:00:00+00:00,121.94,122.44,121.6,121.67,26337576,28.77651052
2017-01-27 00:00:00+00:00,121.95,122.35,121.6,122.14,20562944,28.77887041
2017-01-30 00:00:00+00:00,121.63,121.63,120.66,120.93,30377503,28.7033539
2017-01-31 00:00:00+00:00,121.35,121.39,120.62,121.15,49200993,28.63727695
2017-02-01 00:00:00+00:00,128.75,130.49,127.01,127.03,111985040,30.38359627
2017-02-02 00:00:00+00:00,128.53,129.39,127.78,127.975,33710411,30.33167867
2017-02-03 00:00:00+00:00,129.08,129.19,128.16,128.31,24507301,30.46147267
2017-02-06 00:00:00+00:00,130.29,130.5,128.9,129.13,26845924,30.74701948
2017-02-07 00:00:00+00:00,131.53,132.09,130.45,130.54,38183841,31.03964596
2017-02-08 00:00:00+00:00,132.04,132.22,131.22,131.35,23004072,31.1600004
2017-02-09 00:00:00+00:00,132.42,132.445,131.12,131.65,28349859,31.38419004
2017-02-10 00:00:00+00:00,132.12,132.94,132.05,132.46,20065458,31.31308857
2017-02-13 00:00:00+00:00,133.29,133.82,132.75,133.08,23035421,31.59038431
2017-02-14 00:00:00+00:00,135.02,135.09,133.25,133.47,33226223,32.00040281
2017-02-15 00:00:00+00:00,135.51,136.27,134.62,135.52,35623100,32.11653521
2017-02-16 00:00:00+00:00,135.345,135.9,134.8398,135.67,22584555,32.0774294
2017-02-17 00:00:00+00:00,135.72,135.83,135.1,135.1,22198197,32.16630624
2017-02-21 00:00:00+00:00,136.7,136.75,135.98,136.23,24507156,32.39857105
2017-02-22 00:00:00+00:00,137.11,137.12,136.11,136.43,20836932,32.49574307
2017-02-23 00:00:00+00:00,136.53,137.48,136.3,137.38,20788186,32.35828022
2017-02-24 00:00:00+00:00,136.66,136.66,135.28,135.91,21776585,32.38909086
2017-02-27 00:00:00+00:00,136.93,137.435,136.28,137.14,20257426,32.45308218
2017-02-28 00:00:00+00:00,136.99,137.435,136.7,137.08,23482860,32.46730248
2017-03-01 00:00:00+00:00,139.79,140.15,137.595,137.89,36414585,33.13091622
2017-03-02 00:00:00+00:00,138.96,140.2786,138.76,140,26210984,32.93420215
2017-03-03 00:00:00+00:00,139.78,139.83,138.59,138.78,21571121,33.12854617
2017-03-06 00:00:00+00:00,139.34,139.77,138.5959,139.365,21750044,33.02426401
2017-03-07 00:00:00+00:00,139.52,139.98,138.79,139.06,17446297,33.0669249
2017-03-08 00:00:00+00:00,139,139.8,138.82,138.95,18707236,32.94368234
2017-03-09 00:00:00+00:00,138.68,138.79,137.05,138.74,22155904,32.86784077
2017-03-10 00:00:00+00:00,139.14,139.3571,138.64,139.25,19612801,32.97686303
2017-03-13 00:00:00+00:00,139.2,139.43,138.82,138.85,17421717,32.99108333
2017-03-14 00:00:00+00:00,138.99,139.65,138.84,139.3,15309065,32.94131229
2017-03-15 00:00:00+00:00,140.46,140.7501,139.025,139.41,25691774,33.28970951
2017-03-16 00:00:00+00:00,140.69,141.02,140.26,140.72,19231998,33.34422064
2017-03-17 00:00:00+00:00,139.99,141,139.89,141,43884952,33.1783172
2017-03-20 00:00:00+00:00,141.46,141.5,140.23,140.4,21542038,33.52671442
2017-03-21 00:00:00+00:00,139.84,142.8,139.73,142.11,39529912,33.14276647
2017-03-22 00:00:00+00:00,141.42,141.6,139.76,139.845,25860165,33.51723422
2017-03-23 00:00:00+00:00,140.92,141.5844,140.61,141.26,20346301,33.39873177
2017-03-24 00:00:00+00:00,140.64,141.74,140.35,141.5,22395563,33.33237039
2017-03-27 00:00:00+00:00,140.88,141.22,138.62,139.39,23575094,33.38925157
2017-03-28 00:00:00+00:00,143.8,144.04,140.62,140.91,33374805,34.08130591
2017-03-29 00:00:00+00:00,144.12,144.49,143.19,143.68,29189955,34.15714748
2017-03-30 00:00:00+00:00,143.93,144.5,143.5,144.19,21207252,34.11211654
2017-03-31 00:00:00+00:00,143.66,144.27,143.01,143.72,19661651,34.04812522
2017-04-03 00:00:00+00:00,143.7,144.12,143.05,143.71,19985714,34.05760542
2017-04-04 00:00:00+00:00,144.77,144.89,143.17,143.25,19891354,34.31120067
2017-04-05 00:00:00+00:00,144.02,145.46,143.81,144.22,27717854,34.13344699
2017-04-06 00:00:00+00:00,143.66,144.52,143.45,144.29,21149034,34.04812522
2017-04-07 00:00:00+00:00,143.34,144.18,143.27,143.73,16658543,33.97228365
2017-04-10 00:00:00+00:00,143.17,143.8792,142.9,143.6,18933397,33.93199281
2017-04-11 00:00:00+00:00,141.63,143.35,140.06,142.94,30379376,33.56700525
2017-04-12 00:00:00+00:00,141.8,142.15,141.01,141.6,20350000,33.60729609
2017-04-13 00:00:00+00:00,141.05,142.38,141.05,141.91,17822880,33.42954241
2017-04-17 00:00:00+00:00,141.83,141.88,140.87,141.48,16582094,33.61440624
2017-04-18 00:00:00+00:00,141.2,142.04,141.11,141.41,14697544,33.46509314
2017-04-19 00:00:00+00:00,140.68,142,140.45,141.88,17328375,33.34185059
2017-04-20 00:00:00+00:00,142.44,142.92,141.16,141.22,23319562,33.75897923
2017-04-21 00:00:00+00:00,142.27,142.68,141.85,142.44,17320928,33.7186884
2017-04-24 00:00:00+00:00,143.64,143.95,143.18,143.5,17116599,34.04338512
2017-04-25 00:00:00+00:00,144.53,144.9,143.87,143.91,18216472,34.25431949
2017-04-26 00:00:00+00:00,143.68,144.6,143.3762,144.47,19614287,34.05286532
2017-04-27 00:00:00+00:00,143.79,144.16,143.31,143.9225,13948980,34.07893586
2017-04-28 00:00:00+00:00,143.65,144.3,143.27,144.09,20247187,34.04575517
2017-05-01 00:00:00+00:00,146.58,147.2,144.96,145.1,32818760,34.74017955
2017-05-02 00:00:00+00:00,147.51,148.09,146.84,147.54,39752670,34.96059412
2017-05-03 00:00:00+00:00,147.06,147.49,144.27,145.59,45142806,34.85394191
2017-05-04 00:00:00+00:00,146.53,147.14,145.81,146.52,23275690,34.72832931
2017-05-05 00:00:00+00:00,148.96,148.98,146.76,146.76,26787359,35.30425124
2017-05-08 00:00:00+00:00,153.01,153.7,149.03,149.03,48339210,36.26412112
2017-05-09 00:00:00+00:00,153.99,154.88,153.45,153.87,35942435,36.49638593
2017-05-10 00:00:00+00:00,153.26,153.94,152.11,153.63,25670456,36.32337234
2017-05-11 00:00:00+00:00,153.95,154.07,152.31,152.45,25596687,36.63621882
2017-05-12 00:00:00+00:00,156.1,156.42,154.67,154.7,32221756,37.14786462
2017-05-15 00:00:00+00:00,155.7,156.65,155.05,156.01,25700983,37.05267471
2017-05-16 00:00:00+00:00,155.47,156.06,154.72,155.94,19904679,36.9979405
2017-05-17 00:00:00+00:00,150.25,154.57,149.71,153.6,49482818,35.7557121
2017-05-18 00:00:00+00:00,152.54,153.34,151.13,151.27,33159664,36.30067437
2017-05-19 00:00:00+00:00,153.06,153.98,152.63,153.38,26733798,36.42442126
2017-05-22 00:00:00+00:00,153.99,154.58,152.91,154,22340069,36.64573782
2017-05-23 00:00:00+00:00,153.8,154.9,153.31,154.9,19430358,36.60052261
2017-05-24 00:00:00+00:00,153.34,154.17,152.67,153.84,19118319,36.4910542
2017-05-25 00:00:00+00:00,153.87,154.35,153.03,153.73,19044463,36.61718084
2017-05-26 00:00:00+00:00,153.61,154.24,153.31,154,21632202,36.5553074
2017-05-30 00:00:00+00:00,153.67,154.43,153.33,153.42,20034934,36.56958588
2017-05-31 00:00:00+00:00,152.76,154.17,152.38,153.97,23162873,36.35302883
2017-06-01 00:00:00+00:00,153.18,153.33,152.22,153.17,16180143,36.45297824
2017-06-02 00:00:00+00:00,155.45,155.45,152.89,153.58,27285861,36.99318101
2017-06-05 00:00:00+00:00,153.93,154.45,153.46,154.34,24803858,36.63145933
2017-06-06 00:00:00+00:00,154.45,155.81,153.78,153.9,26249630,36.75520622
2017-06-07 00:00:00+00:00,155.37,155.98,154.48,155.02,20678772,36.97414303
2017-06-08 00:00:00+00:00,154.99,155.54,154.4,155.25,20771367,36.88371261
2017-06-09 00:00:00+00:00,148.98,155.19,146.02,155.19,64882700,35.45348412
2017-06-12 00:00:00+00:00,145.42,146.09,142.51,145.74,71563614,34.60629387
2017-06-13 00:00:00+00:00,146.59,147.45,145.15,147.16,33749154,34.88472437
2017-06-14 00:00:00+00:00,145.16,147.5,143.84,147.5,31224203,34.54442043
2017-06-15 00:00:00+00:00,144.29,144.4798,142.21,143.32,31348832,34.33738236
2017-06-16 00:00:00+00:00,142.27,144.5,142.2,143.78,49180748,33.85667328
2017-06-19 00:00:00+00:00,146.34,146.74,143.66,143.66,31449132,34.82523068
2017-06-20 00:00:00+00:00,145.01,146.87,144.94,146.87,24572170,34.50872421
2017-06-21 00:00:00+00:00,145.87,146.0693,144.61,145.52,21064679,34.71338253
2017-06-22 00:00:00+00:00,145.63,146.7,145.1199,145.77,18673365,34.65626858
